primaryName,count,mean_rat
Rabi Ghosh,2,8.850000000000001
Prema,2,8.850000000000001
Michel Gill,2,8.850000000000001
Lauren Lopez,2,8.850000000000001
Nele Karajlic,2,8.85
Rogério Cardoso,2,8.85
Baltasar Breki Samper,2,8.85
Ari Millen,2,8.85
Anne Ratte-Polle,2,8.85
Dante Alexander,2,8.85
Robert Powell,2,8.85
Rafael Ferrer,2,8.85
Daan Lennard Liebrenz,2,8.85
Darko Ostojic,2,8.85
Chrissy Metz,39,8.84871794871795
Alberto Rosende,44,8.840909090909095
Dominic Sherwood,44,8.840909090909095
Milton James,3,8.833333333333334
James Harper,3,8.833333333333334
Mona Singh,3,8.833333333333334
Hina Khawaja Bayat,3,8.833333333333334
David Hayter,9,8.833333333333334
Caitriona Balfe,58,8.829310344827586
Yûto Uemura,7,8.82857142857143
D.B. Woodside,50,8.826
Rami Malek,52,8.825
César Domboy,4,8.825
Jamie Clayton,26,8.823076923076924
Emily Rose,5,8.82
Carly Chaikin,47,8.81914893617021
Duncan Lacroix,16,8.8125
Yûki Kaji,75,8.812000000000001
Sam Heughan,57,8.810526315789474
Deborah Ann Woll,42,8.80952380952381
Cristian Sofron,1,8.8
Caitlin Blackwood,1,8.8
Kazuhiro Shindou,1,8.8
Prakash Ghimire,1,8.8
Pooja Sharma,1,8.8
Norman Brenner,1,8.8
Finn Elliot,1,8.8
Yeon-Seok Yoo,1,8.8
Franck Pitiot,1,8.8
Raye Birk,1,8.8
Beatrice Robertson-Jones,1,8.8
Abu Valayamkulam,1,8.8
Jean-Christophe Hembert,1,8.8
Andrey Gradov,1,8.8
Tanya Clarke,1,8.8
Emily Brundige,1,8.8
Natalia Dyer,1,8.8
Warren Lee,1,8.8
Denny Sumargo,1,8.8
Rohit Bharadwaj,1,8.8
Roger Taylor,1,8.8
Alfie Boe,1,8.8
Krystle D'Souza,1,8.8
Martin Arno,1,8.8
Arjun,1,8.8
Kostas Doukas,1,8.8
Devendra Singh Gaur,1,8.8
Eurilla del Bono,1,8.8
Shantanu Maheshwari,1,8.8
Stefan Velniciuc,1,8.8
Rio Hackford,1,8.8
Daniel Mananta,1,8.8
Nasser Al Qasabi,1,8.8
Bipin Karki,1,8.8
Dave Fennoy,5,8.8
Adam Bitterman,1,8.8
Shruti Bapna,1,8.8
Oliver Walker,1,8.8
Faye Kingslee,1,8.8
Raimonds Celms,1,8.8
Jan Kamar,1,8.8
Gianni Decenzo,1,8.8
Pete Stacker,1,8.8
Queen,1,8.8
Alexis Lezin,1,8.8
Jon Olson,1,8.8
Yuma Sanada,1,8.8
Brooke Hayward,1,8.8
Norm Lewis,1,8.8
Béla Both,1,8.8
John Deacon,1,8.8
B.J. McCrory,1,8.8
Donnie Keshawarz,11,8.8
Wendy Ferguson,1,8.8
Aditi Tanna,1,8.8
Ion Dichiseanu,1,8.8
Brian Hanford,1,8.8
Pavel Popandov,1,8.8
Kevin C. Fredrick,1,8.8
Stacey Roca,2,8.8
Bernd Tauber,1,8.8
Ilarion Ciobanu,1,8.8
Ramesh Deo,1,8.8
Ric Spiegel,1,8.8
Nikos Rizos,1,8.8
Nicolas Gabion,1,8.8
Priyanka Arya,1,8.8
Steve Baker,1,8.8
Rady Al Muhana,1,8.8
Cory Kirk,1,8.8
Yoshiaki Hasegawa,1,8.8
Abdullah Al Sinani,1,8.8
Barbara De Rossi,1,8.8
Joëlle Sevilla,1,8.8
Anita Brown,1,8.8
Dhamini,1,8.8
Abhay Mahajan,2,8.8
Vesna Cipcic,1,8.8
Valerie Rose Lohman,1,8.8
Warren Frost,1,8.8
Iyari Limon,1,8.8
Evetta Muradasilova,1,8.8
Mari Hino,1,8.8
Filip Trifonov,1,8.8
Wendy Phillips,1,8.8
Martins Vilsons,1,8.8
Eva Jazani,1,8.8
Dominique Moore,1,8.8
Christian Pätzold,2,8.8
Tamao Nakamura,1,8.8
Lev Gorn,6,8.8
Gagan Arora,2,8.8
Aham Sharma,1,8.8
Shankar Mahadevan,1,8.8
Iva Banerjee,1,8.8
Anthony Valentine,1,8.8
Renato Mori,1,8.8
Eva Grover,1,8.8
Cooper Thornton,1,8.8
Milivoje 'Mica' Tomic,1,8.8
Mensur Safqiu,2,8.8
Divya Seth,1,8.8
Hannah McBride,1,8.8
Tasko Nacic,2,8.8
George Paul Avram,1,8.8
Marcos Mateo Ochoa,1,8.8
Valeriya Zaklunnaya,1,8.8
Hemant Pandey,1,8.8
Thomas Cousseau,1,8.8
Anne Girouard,1,8.8
Srija,1,8.8
Rabindra Singh Baniya,1,8.8
Gary Moody,1,8.8
Abdullah Al-Sadhan,1,8.8
Michael Navarra,1,8.8
Ani Miyoshi,1,8.8
Jonathan Keeble,1,8.8
Sorin Cocis,1,8.8
Zoltán Fábri,1,8.8
BTS,1,8.8
Juan Murcia,1,8.8
Khagendra Lamichhane,1,8.8
Lijeesh,1,8.8
Abdulaziz Al-Mubaddel,1,8.8
Josh Casaubon,1,8.8
Robert Broski,1,8.8
Brock Kelly,1,8.8
Cindera Che,1,8.8
Marika Nezer,1,8.8
Brian May,1,8.8
Gaten Matarazzo,1,8.8
Suryakantham,1,8.8
Simon Astier,1,8.8
Aaron Paul Stewart,1,8.8
Don Keefer,1,8.8
Jean Lorin Florescu,1,8.8
Shinei Ueki,1,8.8
Dan Hollingsworth,1,8.8
Ljubica Kovic,1,8.8
Colea Rautu,1,8.8
Kaizaad Kotwal,1,8.8
Jack Jones,1,8.8
Mohan Gokhale,1,8.8
Seok-yong Jeong,1,8.8
Sumita Sanyal,1,8.8
Tina Landon,1,8.8
Shreya Mehta,2,8.8
Toby Onwumere,1,8.8
Radhey Lotwala,1,8.8
Puneet Issar,1,8.8
Gayatri Krishnan,1,8.8
Priit Loog,1,8.8
Dave O'Higgins,1,8.8
Evgeniy Shutov,1,8.8
Martin May,1,8.8
Heinz Hoenig,1,8.8
Madalina Craiu,1,8.8
Umut Karadag,1,8.8
Jackie Donal,1,8.8
Maddie Fitz,1,8.8
Mrinal Kulkarni,1,8.8
Lev Perfilov,1,8.8
Ramin Karimloo,1,8.8
Gufi Paintal,1,8.8
Hadley Delany,2,8.8
Ryô Nishikido,1,8.8
Steven Hartley,1,8.8
Ruth Cohen,1,8.8
Leslie Berger,1,8.8
Christina Rumbley,1,8.8
Nityami Shirke,1,8.8
Asawari Joshi,1,8.8
David Quinlan,1,8.8
Hiromichi Tezuka,1,8.8
Aaron LaPlante,1,8.8
Christopher Hatfield,1,8.8
Hiyori Kono,1,8.8
Rodrigo Guirao Díaz,1,8.8
Kevin Ivie,1,8.8
Sierra Boggess,1,8.8
Spencer Prokop,1,8.8
Dan Hurduc,1,8.8
Julieta Szönyi,1,8.8
Ilona Marino,1,8.8
Gina Bramhill,1,8.8
Samuel Ramey,1,8.8
Antony,1,8.8
Chang-hwan Kim,1,8.8
Nicoló Ambrosio,1,8.8
Georgi Mamalev,1,8.8
Julian Baring,1,8.8
Joan Bentsen,1,8.8
Maria Obretin,1,8.8
Tanner Buchanan,1,8.8
Fahad Olayan,1,8.8
Aleks Le,1,8.8
La Monde Byrd,1,8.8
Haley Kloess,1,8.8
Gabrielle Glaister,1,8.8
Ester Kuntu,1,8.8
Arav Chowdharry,1,8.8
Tess Kartel,1,8.8
Sourav Das,1,8.8
Ian Peck,1,8.8
Erin Doherty,1,8.8
Lamont Easter,1,8.8
Heidi Swedberg,1,8.8
Jon Culshaw,1,8.8
Harry O'Reilly,1,8.8
Melina Juergens,1,8.8
Vladimir Konkin,1,8.8
Mehek Mehra,1,8.8
Priyanka Bhatia,1,8.8
Girja Shankar,1,8.8
Rieko Takahashi,1,8.8
Govind Pandey,1,8.8
Sergiu Costache,1,8.8
Nichole Brown,1,8.8
Owen Morgan,1,8.8
Brook Chalmers,1,8.8
Jekabs Reinis,1,8.8
Katerina Evro,1,8.8
Albert Precourt,1,8.8
Chris Caulpetzer,1,8.8
Praveen Kumar,1,8.8
Fahad Al-Hayyan,1,8.8
Morgan Walters,1,8.8
Pino Colizzi,1,8.8
John Lafayette,1,8.8
Melita Bihali,1,8.8
William Vandyck,1,8.8
Jayna Ruchandani,1,8.8
Alex Jebb-Quine,1,8.8
Peter Thomas,1,8.8
Saori Koide,1,8.8
Aleksandr Milyutin,1,8.8
Vladimir Vysotskiy,1,8.8
Velko Kynev,1,8.8
Oto Brantevics,1,8.8
Saurav Gurjar,1,8.8
Jean-Robert Lombard,1,8.8
Hazal Subasi,1,8.8
Aru Krishansh Verma,1,8.8
Martin Semmelrogge,1,8.8
Ki-Cheon Kim,1,8.8
Ali Al-Midfa,1,8.8
Eric Febrian,1,8.8
Sumire Morohoshi,1,8.8
Patricia Millardet,1,8.8
Hye-young Ryu,1,8.8
Maria Benson,1,8.8
Sailaja S.P.,1,8.8
Praneet Bhatt,1,8.8
Seth Isaac Johnson,1,8.8
Anushka Ranjan,1,8.8
Harish Bhimani,1,8.8
Rick May,1,8.8
Fayez Al-Malki,1,8.8
Nicole Alexandra Shipley,1,8.8
Yousef Al-Jarrah,1,8.8
Andrija Kuzmanovic,3,8.799999999999999
Finn Cole,6,8.799999999999999
Michael Emerson,98,8.790816326530612
Phoebe Tonkin,33,8.77878787878788
Glynnis Talken,4,8.775
Denny Delk,4,8.775
Sarah Shahi,45,8.773333333333335
Daniel Feuerriegel,11,8.772727272727273
Tim Dadabo,3,8.766666666666667
Lauren Lyle,3,8.766666666666667
Deven Bhojani,3,8.766666666666667
Mira Banjac,5,8.760000000000002
Kai Owen,5,8.76
Tina Desai,27,8.759259259259261
Hiro Shimono,14,8.757142857142856
Shivankit Singh Parihar,2,8.75
Jacek Rozenek,2,8.75
Marquis Rodriguez,2,8.75
Harsh Chhaya,2,8.75
Misty Rosas,2,8.75
Jane Bussmann,2,8.75
Kathir,2,8.75
Ahmet Ariman,2,8.75
Shaheer Sheikh,2,8.75
Müsfik Kenter,2,8.75
Dalila Bela,2,8.75
Lajos Öze,2,8.75
Boris Komnenic,2,8.75
Maxim Baldry,2,8.75
Robin Ellis,2,8.75
Holger Juul Hansen,2,8.75
Melissanthi Mahut,2,8.75
C.J. Allen,2,8.75
Myra Lucretia Taylor,2,8.75
Adam Bauman,2,8.75
Darin Morgan,2,8.75
Carolyn Pickles,2,8.75
Rick Hoffman,101,8.746534653465346
Toby Leonard Moore,13,8.746153846153845
Hiroshi Tsuchida,11,8.745454545454546
Prunella Scales,14,8.742857142857142
Mercedes Rose,3,8.733333333333334
Andrew Sachs,15,8.733333333333333
Sara Vickers,3,8.733333333333333
Amybeth McNulty,3,8.733333333333333
Erin Yvette,3,8.733333333333333
Jarion Monroe,3,8.733333333333333
Brice Armstrong,3,8.733333333333333
Joanna Christie,10,8.73
Rosalie Williams,4,8.725
Jim Beaver,81,8.723456790123457
Elden Henson,44,8.722727272727273
Romi Pak,20,8.719999999999999
Hettienne Park,19,8.715789473684211
Samm Levine,20,8.705
Sebastian Papaiani,3,8.700000000000001
Francisco Denis,10,8.700000000000001
Josefine Frida Pettersen,1,8.7
Zijad Gracic,1,8.7
Mirjam Citroen,1,8.7
Volkan Adiyaman,1,8.7
Mieko Nobusawa,1,8.7
László Márkus,1,8.7
Jean Petitclerc,1,8.7
Richard Grosse,1,8.7
Vladimir Privaltsev,1,8.7
Brad Leland,1,8.7
Terrence Labrosse,1,8.7
Kahraman Kiral,1,8.7
Catherine Rabett,1,8.7
Shiraz Adam,1,8.7
Topher Collins,1,8.7
Yoshikazu Nagano,1,8.7
Lilita Berzina,1,8.7
Keith Olbermann,1,8.7
Farzil Pardiwalla,1,8.7
Bruno Nogueira,2,8.7
Eray Eserol,1,8.7
Akira Ishihama,1,8.7
Pawan Chopra,1,8.7
Jack Brand,1,8.7
Joseph Bernard,1,8.7
Wayne Grace,1,8.7
Thor Bishopric,2,8.7
Jules Sagot,1,8.7
Yukimasa Kishino,1,8.7
Roman Kartsev,1,8.7
Andrée Bernard,1,8.7
Ksenija Pajic,1,8.7
J.V. Somayajulu,1,8.7
James Eeles,1,8.7
Sylvia Aimerito,2,8.7
Adrian LaTourelle,1,8.7
Réal Bossé,1,8.7
Deepa Venkat,1,8.7
Matthew Stagg,1,8.7
Allu Ramalingaiah,1,8.7
Yasemin Arslan,1,8.7
Gertrud Bredel,1,8.7
Daniel Vincent Gordh,1,8.7
Horace Bailey,1,8.7
Tenniel Evans,1,8.7
Mushtaq Khan,1,8.7
Taylor Parks,1,8.7
Akiko Kimura,1,8.7
Mavis Pugh,1,8.7
Millie Brady,2,8.7
George Morfogen,1,8.7
Matilda Szydagis,1,8.7
Jagat Rawat,1,8.7
Vipul Goyal,1,8.7
Ryan Florig,1,8.7
John Silke,1,8.7
George Anton,1,8.7
Chris Marlow,1,8.7
David Berry,1,8.7
Barry Evans,1,8.7
Zétény Nagy,1,8.7
David Anthony Pizzuto,1,8.7
Kundan Roy,1,8.7
Renee Roberts,1,8.7
Roshni Walia,1,8.7
Cem Gürdap,1,8.7
Rita Beckx,1,8.7
Tuba Erdem,1,8.7
Irina Muluile,1,8.7
Olga Drege,1,8.7
Aleksandr Adabashyan,1,8.7
Joji,2,8.7
Kiran Rathod,1,8.7
Melissa Jo Bailey,1,8.7
Jonathan Atherton,1,8.7
Maxwell Glick,1,8.7
Yuko Maekawa,1,8.7
Yoshinobu Kaneko,1,8.7
Jonathan Kimmel,10,8.7
Matt Willis,1,8.7
Kazuyo Aoki,1,8.7
Jennifer Winget,1,8.7
Michael Simon Hall,1,8.7
Debra Kay Anderson,1,8.7
Tania Van der Sanden,2,8.7
Merve Er,1,8.7
Bobbin Bergstrom,1,8.7
Hadley Fraser,2,8.7
Rüdiger Weigang,1,8.7
Justin Barad,1,8.7
Jeb Kreager,1,8.7
Sabrina Open,1,8.7
Simon Chin,1,8.7
Aleksandr Lebedev,1,8.7
Miguel Borges,1,8.7
Masato Yamanouchi,1,8.7
Forrest J. Ackerman,1,8.7
Marga Weimans,1,8.7
Ina Svenningdal,1,8.7
Norman Jones,1,8.7
Will Wood,1,8.7
The Edge,1,8.7
Samuel Platt,1,8.7
Ferenc Bencze,1,8.7
Bridget White,1,8.7
Zara Nutley,1,8.7
Sergo Zakariadze,1,8.7
Gundars Abolins,1,8.7
Clifford Rippel,1,8.7
Ayeza Khan,2,8.7
Gilly Flower,1,8.7
Sónia Balacó,1,8.7
Sumire,1,8.7
Jeroen Van Dyck,1,8.7
Daiki Yamashita,5,8.7
Uldis Dumpis,1,8.7
Véronique Beaudet,1,8.7
Maurice Podbrey,1,8.7
Pedro D'Eyrot,1,8.7
Nann Wai Wai Htun,1,8.7
Ludger Bökelmann,1,8.7
Perry McCarthy,1,8.7
Colin Alltree,2,8.7
Sam Mead,1,8.7
Fred-Eric Salvail,1,8.7
Petra Rhijnsburger,1,8.7
Alberto Alejandrino,1,8.7
Ivana Lotito,1,8.7
Mary Kate Wiles,1,8.7
Elizabeth Benson,1,8.7
Erica Fernandes,1,8.7
Ola Ray,1,8.7
Hla Yin Kyae,1,8.7
Vicki Winters,1,8.7
Takuzô Kamiyama,1,8.7
Laura Spencer,1,8.7
Fortunato Cerlino,1,8.7
Thomas Spindler,1,8.7
Julie Perreault,1,8.7
Miljenko Brlecic,1,8.7
Lia Babluani,1,8.7
Borivoje Jovanovic,1,8.7
Débora Monteiro,1,8.7
Harry Fleer,1,8.7
Fiona Walker,1,8.7
Matthew Needham,2,8.7
Tomoko Maruno,1,8.7
Jessica Jade Andres,1,8.7
Alpesh Dhakan,1,8.7
Louise Ridgeway,1,8.7
Marko Petric,1,8.7
Peggy Stewart,1,8.7
Karin Rasenack,1,8.7
Ipek Cakmak,1,8.7
Frank Focketyn,2,8.7
Josip Elic,1,8.7
Alla Demidova,1,8.7
Pál Mácsai,1,8.7
Spruha Joshi,1,8.7
Manju Bhargavi,1,8.7
Robert Lee,1,8.7
Megan Brautigam,1,8.7
Katashi Ishizuka,1,8.7
Mara Junot,1,8.7
Karoline Eichhorn,5,8.7
Zorica Jovanovic,1,8.7
Derek Phillips,1,8.7
Jonathan Dow,1,8.7
Pattie Tierce,1,8.7
Richard Tatum,1,8.7
Renato Batista,1,8.7
Julia Cho,1,8.7
Yoshiro Matsumoto,1,8.7
Sara Coates,1,8.7
Reed Armstrong,1,8.7
David Kazishvili,1,8.7
Albert Moses,1,8.7
Atsuko Bungo,1,8.7
George Harrison Xanthis,2,8.7
Filiz Bozkurt,1,8.7
Slavka Jerinic,1,8.7
Kurt Wagner,1,8.7
Vinaya Prakash,1,8.7
Nineta Gusti,1,8.7
Heather Morris,1,8.7
Paul Haddad,2,8.7
Louis Philippe Dandenault,1,8.7
Takayuki Sugô,2,8.7
Eray Demirkol,1,8.7
Yakim Nedelchev,1,8.7
Nuray Uslu,1,8.7
Wes Aderhold,1,8.7
Berke Üzrek,1,8.7
Sarel Piterman,1,8.7
Ashly Holloway,1,8.7
Lenne Hardt,1,8.7
Sevval Sam,1,8.7
Varsha Bollamma,1,8.7
John Cervenka,1,8.7
Moon Banerjee,1,8.7
Dominic Sauer,1,8.7
Jonathan Lewis,1,8.7
Ashley Clements,1,8.7
Mathu,2,8.7
Chandni,1,8.7
Alex Morf,1,8.7
Greg Harpold,1,8.7
Brenda Cowling,1,8.7
Erçin Sicakkan,1,8.7
Cesário Monteiro,1,8.7
James Hazeldine,1,8.7
Roy Conrad,1,8.7
Meghana Kaushik,1,8.7
Nunzio Pascale,1,8.7
Matthew Keenan,1,8.7
Chris Seavor,2,8.7
Terence Conoley,1,8.7
Ronald Hines,1,8.7
George Baladinos,1,8.7
Michael Rudder,1,8.7
Sándor Horváth,1,8.7
Annika Odegard,1,8.7
Brian Hall,1,8.7
Jacki Harding,1,8.7
Lucinda Raikes,1,8.7
Eris Baker,1,8.7
Hakan Türksen,1,8.7
Fernando Holiday,1,8.7
Julien Bardakoff,1,8.7
Aat Ceelen,1,8.7
Steven Beckingham,1,8.7
Jamila Massey,1,8.7
Melle Powers,1,8.7
Katie O'Hagan,1,8.7
Inanç Konukçu,1,8.7
Tiago Rodrigues,1,8.7
Gary Napoli,1,8.7
Htoo,1,8.7
Payende Çizmeci,1,8.7
Nedim Saban,1,8.7
Christopher Darga,1,8.7
Nilgün Nazli,1,8.7
Atilla Yigit,1,8.7
Eka Saatashvili,1,8.7
Eszter Csákányi,1,8.7
Kevork Malikyan,1,8.7
Bella Padden,1,8.7
Luciana Abreu,1,8.7
Jim Rose,1,8.7
Jack Gwaltney,1,8.7
David Gwillim,1,8.7
Willi Burger,1,8.7
Gilbert Nyatanyi,1,8.7
Nikolett Barabas,1,8.7
Adam John Cooper,1,8.7
Johannes Metzdorf,1,8.7
Elguja Burduli,1,8.7
Mélanie Pilon,1,8.7
Chris Addison,1,8.7
Blaire Reinhard,1,8.7
Kei Hayami,1,8.7
Asako Haruhana,1,8.7
George Camiller,1,8.7
Cutter Garcia,1,8.7
Neta Riskin,1,8.7
Arthur Moledo do Val,1,8.7
Janice Chaikelson,1,8.7
Radmila Gutesa,1,8.7
Saravanan,1,8.7
Dragan Maksimovic,1,8.7
Jülide Kural,1,8.7
João Paulo Santos,1,8.7
Yu Hayashi,1,8.7
Ayça Mutlugil,1,8.7
Tetsuo Mizutori,1,8.7
Adithya Bhaskar,1,8.7
Marlon Langeland,1,8.7
Kris Focketyn,1,8.7
Rodrigo Constantino,1,8.7
Johannes Lobewein,1,8.7
Sangili Murugan,1,8.7
Lasarus Ratuere,1,8.7
Tarjei Sandvik Moe,1,8.7
Iman Meskini,1,8.7
Neil Booker,1,8.7
Thomas Hayes,1,8.7
Karlo Mrksa,1,8.7
Ian Garcez,1,8.7
Mahito Ôba,1,8.7
Olivera Markovic,2,8.7
Keira Bennett,1,8.7
Sus Slaets,1,8.7
Abhishek Banerjee,1,8.7
Owen Thomas,1,8.7
Susana Mendes,1,8.7
Cristiana Dell'Anna,1,8.7
Paul Lux,1,8.7
Randy Horte,1,8.7
Mehek Thakur,1,8.7
Stephen Jackson Powers Jr.,1,8.7
Rio Kapadia,1,8.7
David Rees Snell,1,8.7
Cathy Cahlin Ryan,1,8.7
Roger Brierley,1,8.7
Gavin O'Connor,1,8.7
Eva Maria Schneider,1,8.7
Ralph Byers,1,8.7
Pamela Guest,1,8.7
John Hulaton,1,8.7
Dick Clark,1,8.7
Joseph Auger,1,8.7
Hans-Jürgen Schatz,1,8.7
Gül Onat,1,8.7
Tamar Pelzig,1,8.7
Kin Shriner,1,8.7
Zarko Mitrovic,1,8.7
Zineb Triki,1,8.7
Coral Amiga,1,8.7
Tiago Guedes,1,8.7
Muharrem Gürses,1,8.7
Wendy Ishii,1,8.7
Blue Deckert,1,8.7
Aalekh Kapoor,1,8.7
Ulrikke Falch,1,8.7
Miguel Damião,1,8.7
Kim Kataguiri,1,8.7
Melania Zalipsky,1,8.7
Amber Havard,1,8.7
Teresa Sobral,1,8.7
Faithe Herman,1,8.7
Ellie Conrad-Leigh,1,8.7
Devin Özgür Çinar,1,8.7
Octavian Cotescu,1,8.7
Rupali Bhosale,1,8.7
Will Smith,1,8.7
Matteo Pascale,1,8.7
Vedant Sinha,1,8.7
Shahab Ali,1,8.7
Vaibhavi Upadhyay,1,8.7
Pedro Melo,1,8.7
Bob Swerer Jr.,1,8.7
Marin Moraru,1,8.7
Colby Paul,1,8.7
Kallirroi Tziafeta,1,8.7
Joshua Gomez,51,8.698039215686277
Jack Falahee,43,8.69767441860465
Dean Norris,72,8.695833333333335
Genevieve Padalecki,9,8.688888888888888
Greg Baldwin,6,8.683333333333335
Connie Booth,15,8.68
Alex Hirsch,40,8.68
Tyler Posey,54,8.677777777777779
Tom Ellis,73,8.675342465753424
Ethan Cutkosky,89,8.675280898876407
Jasika Nicole,14,8.67142857142857
Daisuke Ono,27,8.670370370370367
Matt Chapman,3,8.666666666666666
Sitki Akçatepe,3,8.666666666666666
Joe Tuttle,3,8.666666666666666
Davor Dujmovic,3,8.666666666666666
Todor Kolev,3,8.666666666666666
Meghan Markle,102,8.66470588235294
Una Stubbs,16,8.6625
Alexander Dreymon,20,8.660000000000002
Arielle Carver-O'Neill,10,8.66
Melissa Hutchison,5,8.66
Danilo 'Bata' Stojkovic,5,8.66
Erik King,26,8.657692307692306
Masahiko Tanaka,7,8.657142857142857
Chrysta Bell,7,8.657142857142857
Matthew Daddario,46,8.656521739130438
Antony Starr,49,8.655102040816326
William Andrews,2,8.65
Lucy Montgomery,2,8.65
Nicole Jamet,2,8.65
Mohit Raina,2,8.65
Dominique Tipper,48,8.65
Matt Hullum,2,8.65
David Cooke,2,8.649999999999999
Berkan Sal,2,8.649999999999999
Ayça Eren,2,8.649999999999999
Toma Caragiu,4,8.649999999999999
Mj Rodriguez,2,8.649999999999999
Engin Günay,2,8.649999999999999
Jack De Sena,60,8.649999999999999
Jeremy Allen White,55,8.649090909090914
Susan Sullivan,50,8.648
Kevin Alejandro,73,8.64109589041096
Pavle Vuisic,5,8.64
Lauren German,72,8.636111111111111
Takaya Hashi,3,8.633333333333335
Badri Chavan,3,8.633333333333335
Brian Vernel,3,8.633333333333333
Sumeet Vyas,3,8.633333333333333
Dem Radulescu,3,8.633333333333333
Puiu Calinescu,3,8.633333333333333
William Allen Young,16,8.631249999999998
Rick Cosnett,24,8.625000000000002
Annie Wersching,4,8.625
Lloyd Sherr,4,8.625
Piotr Michael,4,8.625
Matthew Gravelle,4,8.625
Wes Chatham,34,8.620588235294116
Amir Arison,10,8.620000000000001
Nathan Fielder,5,8.620000000000001
Makoto Furukawa,25,8.62
Zach Tyler,61,8.61967213114754
Hannah New,36,8.619444444444445
Michelle Fairley,20,8.614999999999998
Richard McGonagle,7,8.614285714285716
Portia Doubleday,41,8.612195121951219
Christian Clemenson,13,8.607692307692307
Joseph Morgan,34,8.605882352941178
Jean Constantin,2,8.600000000000001
Dennis Falt,2,8.600000000000001
Simon Godley,2,8.600000000000001
Robert Belgrade,2,8.600000000000001
Albert Jones,2,8.600000000000001
Ajoy Banerjee,2,8.600000000000001
Charles Kay,2,8.600000000000001
Tayfun Akalin,2,8.600000000000001
Warren Burton,6,8.600000000000001
Ronit Kamra,1,8.6
Gary Warden,1,8.6
Christopher Murvey,1,8.6
Helen Atkinson Wood,1,8.6
Lisa Codrington,1,8.6
Kelton Garwood,1,8.6
Yann Arthus-Bertrand,1,8.6
Asmara Feik,1,8.6
Charles Eggleston,1,8.6
Indya Moore,1,8.6
Nicolas Mouawad,1,8.6
Eduard Nazarov,1,8.6
Tom Fahn,1,8.6
Audrey Roth,1,8.6
Frank Kelly,1,8.6
Toy Connor,1,8.6
Dominique Jackson,1,8.6
Alex Charak,1,8.6
Jae-woong Choi,1,8.6
Rebecca Gilchrist,1,8.6
Hanan Motawie,1,8.6
Arnold,1,8.6
Neil Fitzwiliam,1,8.6
Kate Atkinson,1,8.6
Pradeep Anthony,1,8.6
Harish Kalyan,1,8.6
Suzanne Miller,1,8.6
Harsh Mayar,2,8.6
Padmashri Mohammad Ali,1,8.6
Farhana Mili,1,8.6
David Kenner,1,8.6
Pam Dougherty,1,8.6
Joe Negri,1,8.6
Leonidas Castrounis,1,8.6
Alison Dowling,1,8.6
Sylvester Lee Kirk,1,8.6
Christine Flowers,1,8.6
Richesh Biradara,1,8.6
Victor Carsrud,1,8.6
Türker Tekin,1,8.6
Mayuresh Pem,1,8.6
Tony Haase,1,8.6
Ahmet Dursun,1,8.6
Andrea De Luca,1,8.6
Rachel Parris,1,8.6
Bozidar Pavicevic-Longa,1,8.6
Greer Barnes,2,8.6
Ahmet Arslan,1,8.6
Thengai Srinivasan,1,8.6
Yuki Sakamoto,1,8.6
George Little,1,8.6
Oliver Nelson,1,8.6
Yuka Hirata,1,8.6
Ilia Livykou,1,8.6
Cane Firaunovic,2,8.6
Paula Cowling,1,8.6
Ema Parker,1,8.6
Martin Wimbush,1,8.6
K. Trevor Wilson,1,8.6
Sumalatha,1,8.6
David Bluvband,1,8.6
Eleni Krita,1,8.6
Mark Jeffrey Miller,1,8.6
Jitin Gulati,2,8.6
Gates McFadden,1,8.6
Chuck Aber,1,8.6
Hana Selimovic,1,8.6
Kay Bess,1,8.6
Carlos Cuevas,1,8.6
Sadiya Siddiqui,1,8.6
Sperantza Vrana,1,8.6
Baris Serma,1,8.6
Tetsu Shiratori,1,8.6
Kay Lyon,1,8.6
Zed Cutsinger,1,8.6
Andrew Herr,1,8.6
Philip Hoffman,1,8.6
Gireesh Sahedev,1,8.6
Bethan Daisy Caddick,1,8.6
Celia Ireland,1,8.6
Greg Siff,1,8.6
Chris Metzen,1,8.6
Dusan Vujnovic,1,8.6
Lucas Jade Zumann,1,8.6
Navin Nischol,1,8.6
Jerry Wheeler,1,8.6
Dylan Playfair,1,8.6
Vasa Pantelic,2,8.6
Randeep Rai,1,8.6
Tiffany Vollmer,2,8.6
Carl Hendrick Louis,1,8.6
Benedita Pereira,1,8.6
Isabella Arevalo,1,8.6
Aditi Balan,1,8.6
Nan McNamara,2,8.6
Sphadikam George,1,8.6
Ashi Singh,1,8.6
Diana Hoddinott,2,8.6
Pat Cashman,1,8.6
Samah Al Saeed,1,8.6
Amin Tarokh,1,8.6
Efi Papatheodorou,1,8.6
Drew Patterson,1,8.6
Sean Rigby,1,8.6
Alonzo Williams,1,8.6
Maaike Neuville,1,8.6
Ivan Sherry,1,8.6
Freddy Bosche,1,8.6
Ford Kiernan,2,8.6
Klaus Mikoleit,1,8.6
Patrick Sweeney,1,8.6
Giustino Durano,1,8.6
Igor Khristenko,1,8.6
Arben Bajraktaraj,1,8.6
Yordanka Stefanova,1,8.6
Shubha Khote,1,8.6
Michelle Boback,1,8.6
Hugh Paddick,1,8.6
David Newell,1,8.6
Nikola Pashov,1,8.6
Yukitoshi Tokumoto,1,8.6
Tetsuharu Ôta,1,8.6
